Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
11171,0.58,Very Good,E,VS2,61.9,58.0,5.31,5.36,3.3,1656
15772,1.24,Premium,I,SI2,62.8,58.0,6.88,6.79,4.28,4375
20560,2.07,Good,I,VS2,64.1,57.0,8.07,8.0,5.15,15119
20643,1.51,Premium,G,SI1,62.3,59.0,7.29,7.21,4.52,7577
4483,2.01,Fair,G,SI2,65.9,57.0,7.85,7.78,5.15,10887
5135,0.72,Ideal,F,VS2,59.5,57.0,5.91,5.86,3.5,2863
7826,0.32,Ideal,G,VVS1,61.8,55.0,4.4,4.43,2.73,814
21774,1.0,Ideal,D,SI1,61.9,57.0,6.39,6.41,3.96,5804
9836,0.43,Very Good,F,SI1,62.9,59.0,4.79,4.84,3.03,792
19394,1.03,Ideal,F,I1,61.1,55.0,6.51,6.54,3.99,3444
2507,1.0,Good,H,SI1,61.5,64.0,6.38,6.41,3.93,4568
18627,2.21,Ideal,G,SI2,60.1,60.0,8.47,8.53,5.11,15948
18981,0.43,Ideal,F,VVS2,62.2,55.0,4.85,4.83,3.01,1250
19603,0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1556
21691,0.7,Ideal,F,VS2,61.3,56.0,5.74,5.71,3.51,2717
24093,0.3,Premium,G,VS2,62.6,62.0,4.25,4.21,2.65,630
1681,1.2,Very Good,H,SI1,63.5,58.0,6.69,6.73,4.26,5443
3826,0.34,Very Good,G,SI1,61.5,56.0,4.45,4.52,2.76,507
19386,1.08,Good,E,SI1,58.4,60.0,6.71,6.74,3.93,5575
23830,1.29,Premium,F,VS1,60.9,58.0,7.01,6.97,4.26,10530
25359,0.32,Ideal,I,SI1,60.5,58.0,4.43,4.49,2.7,450
11124,1.01,Ideal,E,SI1,60.8,56.0,6.48,6.51,3.95,5534
4188,1.03,Very Good,H,SI1,58.6,61.0,6.6,6.64,3.88,4326
17713,0.54,Ideal,D,VS2,61.1,57.0,5.29,5.19,3.2,1993
7883,0.35,Good,F,SI2,,56.0,4.48,4.45,2.85,591
1186,0.5,Good,D,SI2,58.5,64.0,5.2,5.12,3.02,958
16101,0.8,Premium,E,VS1,61.7,58.0,5.98,5.95,3.68,3967
12280,1.18,Ideal,E,I1,61.6,56.0,6.82,6.79,4.19,4229
22378,1.31,Premium,H,VS2,62.5,58.0,6.97,6.94,4.35,7459
17882,1.01,Good,G,VS1,58.7,62.0,6.49,6.55,3.83,6247
4198,0.75,Very Good,F,SI2,59.8,56.0,5.85,5.92,3.52,2840
629,1.01,Very Good,G,VS2,61.9,58.0,6.37,6.42,3.96,6047
8172,1.06,Ideal,F,VS2,61.2,57.0,6.58,6.55,4.02,7592
20431,0.56,Ideal,G,SI1,62.1,55.0,5.29,5.33,3.3,1417
19531,1.64,Ideal,G,VS2,61.5,56.0,7.59,7.62,4.68,16297
5228,0.32,Good,H,VS1,63.1,57.0,4.34,4.37,2.75,561
1566,0.54,Very Good,H,SI2,62.7,59.0,5.17,5.2,3.25,1099
11737,1.01,Good,G,SI1,63.1,55.0,6.31,6.33,3.99,4064
17756,0.51,Ideal,D,SI1,60.4,55.0,5.48,5.18,3.16,1687
4853,0.77,Good,E,VS2,63.4,57.0,5.8,5.84,3.69,3291
7071,0.33,Ideal,E,VS2,,56.0,4.4,4.45,2.75,723
15058,0.9,Good,G,SI1,64.2,58.0,6.01,6.04,3.87,3307
15074,0.7,Very Good,F,VS1,,57.0,5.69,5.72,3.54,2975
12668,0.72,Fair,F,VS1,56.9,69.0,5.93,5.77,3.33,2879
26663,0.73,Ideal,E,SI1,60.5,57.0,5.85,5.88,3.55,2644
7420,0.39,Good,G,IF,63.5,56.0,4.65,4.67,2.96,1213
14130,1.17,Good,G,VS1,60.0,64.0,6.82,6.77,4.08,7972
8506,1.11,Very Good,D,SI2,59.9,57.0,6.72,6.74,4.03,5042
4195,0.52,Very Good,H,VVS1,63.9,59.0,5.08,5.1,3.25,1664
10860,0.71,Fair,D,VS1,65.4,59.0,5.62,5.58,3.66,2747
14377,0.53,Ideal,D,VS2,62.2,56.0,5.17,5.18,3.22,1809
16183,0.31,Very Good,H,VVS2,62.4,58.0,4.28,4.31,2.68,625
6067,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3501
2722,0.32,Ideal,H,VS1,62.1,55.0,4.4,4.39,2.73,672
5787,0.32,Premium,D,VS2,61.7,59.0,4.43,4.38,2.72,972
10672,0.41,Ideal,E,VVS1,62.1,56.0,4.76,4.78,2.96,1057
19454,1.6,Very Good,H,SI2,61.1,57.0,7.55,7.5,4.6,10340
18171,1.0,Ideal,G,VS2,58.9,60.0,6.53,6.58,3.86,6235
13790,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,4081
13329,1.0,Very Good,E,SI1,61.9,62.0,6.34,6.4,3.94,4864
19752,0.31,Very Good,G,SI1,58.8,62.0,4.39,4.42,2.59,462
13775,0.5,Very Good,G,VVS1,61.3,57.0,5.15,5.07,3.13,1940
18237,0.9,Good,I,VVS1,63.6,58.0,6.1,6.14,3.89,4187
734,2.1,Ideal,H,SI1,62.9,57.0,8.19,8.12,5.13,18648
20715,0.23,Good,F,VVS2,62.8,61.0,3.92,3.95,2.47,505
12099,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,1149
1741,0.5,Premium,E,VS2,61.8,59.0,5.12,5.08,3.15,1629
16916,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,12196
2314,0.3,Ideal,E,VVS1,61.3,57.0,4.32,4.36,2.66,1071
9898,0.8,Ideal,H,SI1,61.0,57.0,6.07,6.0,3.68,2818
21711,0.71,Very Good,F,VS2,61.3,61.0,5.68,5.73,3.5,2860
22787,1.27,Premium,I,SI2,61.4,59.0,6.98,6.94,4.27,5249
5732,1.01,Very Good,D,SI2,62.0,59.0,6.36,6.4,3.96,4528
7036,0.54,Ideal,I,VS2,61.9,56.0,5.2,5.26,3.24,1260
20922,0.27,Ideal,H,VS1,62.3,54.0,4.16,4.19,2.6,500
15845,1.07,Ideal,E,SI2,62.4,57.0,6.55,6.52,4.08,4698
9976,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,1719
8208,2.01,Fair,I,SI2,,58.0,7.93,7.69,5.21,10711
26252,0.63,Very Good,D,IF,59.6,59.0,5.55,5.59,3.32,4800
25275,1.04,Very Good,D,VS2,63.1,54.0,6.44,6.53,4.09,7679
24974,0.3,Ideal,F,VS2,62.1,53.6,4.28,4.31,2.67,601
1270,1.91,Premium,I,SI1,59.6,60.0,8.02,7.98,4.77,13092
8539,2.05,Premium,H,VS2,60.7,61.0,8.25,8.13,4.97,16235
1282,0.5,Ideal,F,VVS1,62.0,58.0,5.06,5.07,3.14,2018
14251,1.26,Ideal,J,VVS1,61.4,60.0,6.92,6.95,4.26,6186
22938,1.39,Ideal,H,VVS2,61.2,54.0,7.23,7.25,4.43,9298
3098,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,3017
7360,0.43,Premium,D,VS2,60.2,59.0,4.88,4.92,2.95,1056
16847,1.21,Ideal,H,VS1,60.5,57.0,6.91,6.88,4.17,7047
15723,1.11,Ideal,I,VS1,61.0,57.0,6.68,6.72,4.09,6077
16301,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,15076
13738,0.42,Ideal,G,VVS2,61.7,56.0,4.84,4.88,3.0,1571
856,1.73,Premium,J,SI1,60.7,58.0,7.73,7.78,4.71,9105
14645,0.3,Good,F,SI1,57.2,62.0,4.45,4.39,2.53,641
26928,0.42,Ideal,G,VS1,62.0,55.0,4.83,4.78,2.98,984
8075,0.31,Ideal,E,VS2,61.0,54.0,4.37,4.41,2.68,680
16628,0.7,Ideal,H,VS2,61.4,54.0,5.77,5.66,3.51,2184
19237,0.65,Premium,D,VS1,59.4,62.0,5.72,5.66,3.38,2387
26525,0.55,Ideal,F,VS2,62.7,55.0,5.26,5.24,3.29,1698
14960,0.7,Premium,H,SI2,60.5,61.0,5.75,5.72,3.47,1808
25110,0.4,Premium,F,VVS2,62.2,59.0,4.7,4.65,2.91,1163
19155,2.08,Premium,F,SI2,62.0,60.0,8.15,8.1,5.04,13437
12597,0.54,Very Good,F,VS2,62.0,59.0,5.16,5.22,3.22,1889
5860,0.31,Ideal,D,VVS2,61.2,56.0,4.35,4.37,2.67,804
21993,0.54,Ideal,E,SI2,60.7,56.0,5.3,5.25,3.2,1340
17576,0.56,Ideal,E,VS1,61.1,56.0,5.34,5.29,3.25,2117
13739,0.73,Ideal,D,SI2,62.4,56.0,5.77,5.74,3.59,2707
25037,2.01,Fair,J,VS1,66.6,54.0,7.76,7.92,5.22,14402
5362,0.51,Ideal,E,SI1,62.8,55.0,5.12,5.07,3.2,1546
8921,0.5,Good,E,VVS2,64.8,58.0,4.97,5.0,3.23,1917
4379,0.3,Ideal,F,VS2,62.9,57.0,4.29,4.27,2.69,776
15626,1.59,Ideal,I,VS2,61.1,55.0,7.54,7.48,4.59,9972
10839,1.01,Very Good,H,VVS2,59.6,63.0,6.55,6.47,3.88,5684
8799,0.28,Ideal,F,VS1,60.2,56.0,4.3,4.31,2.59,598
6848,1.24,Very Good,G,SI1,61.8,59.0,6.85,6.88,4.24,6438
16864,0.27,Ideal,E,VVS1,61.7,57.0,4.16,4.14,2.56,846
26145,1.01,Very Good,I,SI2,59.2,59.0,6.52,6.62,3.89,3792
8370,0.71,Premium,D,SI1,60.9,59.0,5.72,5.71,3.48,2743
1769,0.51,Ideal,D,SI1,61.7,55.0,5.11,5.16,3.17,1569
22223,0.7,Very Good,G,VVS2,63.4,59.0,5.62,5.64,3.57,2905
2630,1.07,Ideal,H,I1,62.1,55.0,6.55,6.59,4.08,3412
1979,0.55,Ideal,F,VS2,61.2,55.0,5.3,5.28,3.24,1698
17398,1.51,Very Good,F,VVS2,58.0,65.0,7.58,7.62,4.41,16613
8397,1.7,Ideal,H,VS1,61.5,55.0,7.69,7.73,4.74,16240
3833,0.7,Ideal,F,SI2,65.0,53.0,5.61,5.56,3.63,2394
9294,0.3,Ideal,G,SI1,62.1,53.0,4.32,4.37,2.7,422
2360,0.95,Premium,G,SI2,58.8,60.0,6.35,6.31,3.72,2937
8602,1.7,Ideal,H,VS1,,57.0,7.57,7.47,4.72,14266
21140,1.57,Premium,J,VS2,59.9,57.0,7.56,7.52,4.52,6629
6784,0.81,Premium,F,SI1,59.4,60.0,6.11,6.07,3.62,2403
15894,1.14,Very Good,F,SI2,59.2,63.0,6.78,6.86,4.04,5033
22103,0.32,Very Good,J,SI1,63.0,58.0,4.32,4.35,2.73,374
7404,0.3,Very Good,D,VS1,61.2,55.0,4.32,4.34,2.65,610
17544,1.01,Fair,I,SI2,68.1,59.0,6.14,6.11,4.17,3054
22191,1.02,Premium,G,VS1,61.0,58.0,6.55,6.49,3.98,6683
26620,1.11,Ideal,I,VS2,61.7,55.0,6.66,6.69,4.12,5506
4308,1.05,Premium,H,VS2,62.7,59.0,6.43,6.49,4.05,5370
18734,0.71,Ideal,F,VS1,61.9,56.0,5.69,5.72,3.53,3710
24533,0.27,Ideal,E,VVS1,62.3,56.0,4.17,4.15,2.59,799
14403,0.32,Very Good,I,VS2,63.0,56.0,4.38,4.42,2.77,449
23240,0.42,Premium,E,VS1,62.2,59.0,4.76,4.79,2.97,1105
22147,0.96,Ideal,G,VS1,61.1,56.0,6.34,6.39,3.89,6807
12560,0.31,Premium,E,IF,61.0,59.0,4.36,4.39,2.67,1060
17376,0.23,Ideal,G,IF,61.7,55.0,3.94,3.98,2.44,536
2533,0.71,Good,I,VVS1,63.4,57.0,5.67,5.71,3.61,2549
20394,1.27,Ideal,H,SI2,61.8,57.0,6.93,6.96,4.29,6403
11158,0.42,Good,G,SI1,63.1,56.0,4.75,4.79,3.01,687
16446,0.31,Good,D,SI1,63.5,57.0,4.28,4.32,2.73,571
22635,0.31,Very Good,F,VS2,62.8,56.0,4.28,4.32,2.7,625
23939,0.34,Very Good,I,SI1,62.8,57.0,4.43,4.45,2.79,459
3069,0.53,Ideal,I,SI2,61.8,54.0,5.22,5.24,3.23,947
20615,0.7,Very Good,D,SI1,63.2,55.0,5.62,5.65,3.56,2509
22161,1.57,Very Good,I,VS1,59.7,61.0,7.51,7.62,4.52,10336
19687,0.43,Premium,D,SI2,60.7,58.0,4.85,4.91,2.96,716
15498,0.28,Very Good,D,VVS1,60.3,62.0,4.22,4.24,2.55,596
19783,0.9,Good,D,SI1,58.5,63.0,6.21,6.3,3.66,4469
6459,0.36,Premium,F,VVS2,62.5,56.0,4.6,4.52,2.85,945
12274,1.02,Ideal,F,VS2,61.0,56.0,6.55,6.62,4.02,6393
5579,0.32,Good,F,SI2,63.8,55.0,4.34,4.35,2.77,421
1245,0.46,Ideal,J,VS2,61.4,56.0,4.96,5.0,3.06,746
11679,2.01,Premium,H,SI1,60.2,58.0,8.06,8.03,4.84,14502
16757,1.07,Premium,I,SI1,60.7,61.0,6.6,6.55,3.99,4314
21682,1.01,Fair,D,VS2,65.3,58.0,6.29,6.24,4.09,6366
14321,2.29,Ideal,J,SI2,62.3,57.0,8.39,8.43,5.24,13200
14576,1.02,Premium,F,VS1,62.0,59.0,6.41,6.39,3.97,7485
1905,0.33,Very Good,D,SI2,62.9,56.0,4.41,4.43,2.78,492
25204,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,1175
14510,0.41,Ideal,I,VVS1,61.8,55.0,4.76,4.79,2.95,863
10121,1.21,Very Good,D,SI2,60.9,58.0,6.83,6.89,4.18,5922
10739,0.31,Ideal,G,IF,62.2,55.0,4.35,4.4,2.72,891
20054,1.54,Premium,F,SI1,60.9,59.0,7.56,7.46,4.57,11897
10213,0.59,Very Good,F,VVS2,63.5,59.0,5.28,5.3,3.36,2302
14782,1.0,Ideal,D,SI1,60.6,56.0,6.54,6.5,3.95,5880
9833,2.01,Fair,G,SI2,63.8,59.0,7.77,7.87,4.99,14799
7293,1.21,Very Good,I,VS1,59.4,60.0,6.9,6.97,4.12,5865
24321,0.42,Very Good,F,VVS1,61.9,58.0,4.77,4.82,2.97,1391
11431,1.21,Very Good,F,VS2,63.5,55.0,6.77,6.71,4.28,7928
18650,1.19,Ideal,H,I1,60.3,57.0,6.83,6.93,4.15,3794
10022,1.59,Ideal,I,VS2,61.7,57.0,7.47,7.52,4.62,10752
14535,0.53,Ideal,G,VS1,61.9,56.0,5.17,5.2,3.21,1721
16143,0.4,Ideal,E,VS1,62.0,54.0,4.77,4.74,2.95,1125
9489,0.37,Ideal,D,VS2,61.6,56.0,4.63,4.59,2.84,1124
13905,0.4,Very Good,E,SI1,62.2,54.4,4.72,4.76,2.95,837
19377,1.01,Premium,G,SI1,,59.0,6.48,6.44,3.96,5006
16255,0.52,Ideal,G,VVS2,62.4,55.0,5.19,5.17,3.23,2012
4991,1.25,Premium,H,VS1,59.3,57.0,7.11,7.05,4.2,7560
25082,0.41,Ideal,E,VVS2,61.4,57.0,4.76,4.79,2.93,1187
8355,0.54,Ideal,I,IF,60.8,56.0,5.28,5.37,3.24,1669
18064,1.22,Good,H,SI2,,56.0,6.84,6.77,4.32,6250
21632,0.97,Premium,F,VVS2,58.1,60.0,6.53,6.49,3.78,6768
4751,0.34,Premium,D,VS2,59.3,58.0,4.55,4.52,2.69,1033
137,0.73,Very Good,E,VS1,62.1,60.0,5.71,5.79,3.57,3353
14256,0.31,Premium,G,VVS1,59.9,62.0,4.37,4.35,2.61,1046
26732,0.9,Fair,D,VS2,57.4,65.0,6.26,6.29,3.6,4277
8631,0.31,Ideal,I,SI1,63.0,57.0,4.34,4.32,2.73,523
21458,0.5,Good,H,VVS2,61.9,64.3,5.01,5.03,3.11,1362
20771,0.51,Very Good,D,VS1,62.2,59.0,5.1,5.13,3.18,1959
8859,0.34,Premium,G,IF,62.3,59.0,4.46,4.49,2.79,1014
20669,0.3,Ideal,F,VVS1,62.1,55.0,4.32,4.31,2.68,1114
10145,0.61,Premium,G,VS1,62.7,57.0,5.43,5.36,3.38,2192
12531,0.9,Premium,G,VS2,59.0,58.0,6.29,6.25,3.7,3841
10308,1.66,Ideal,H,IF,61.5,57.0,7.62,7.59,4.68,14859
21531,0.9,Very Good,E,SI1,59.8,58.0,6.21,6.26,3.73,4165
16313,1.26,Very Good,I,VS1,61.8,61.0,6.9,6.95,4.28,6566
14343,0.4,Premium,E,SI1,62.0,61.0,4.71,4.67,2.91,882
2884,1.01,Very Good,I,SI1,63.3,54.0,6.34,6.36,4.02,4749
15951,0.25,Very Good,F,VVS2,59.0,58.0,4.1,4.14,2.43,575
6354,1.1,Very Good,H,SI2,62.9,58.0,6.53,6.56,4.12,4422
268,0.38,Ideal,H,SI1,61.2,56.0,4.68,4.63,2.85,834
12361,2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,18398
23606,0.33,Ideal,E,VVS2,61.8,56.0,4.44,4.46,2.75,891
22559,1.52,Ideal,F,VS2,,55.0,7.37,7.33,4.58,11405
1331,2.2,Premium,J,SI2,60.9,60.0,8.42,8.34,5.1,13065
18812,0.41,Very Good,F,VVS1,63.3,55.0,4.7,4.74,2.99,1143
19712,0.59,Ideal,D,SI1,62.1,56.0,5.36,5.4,3.34,1684
25135,1.5,Premium,G,SI2,62.0,62.0,7.31,7.25,4.51,8190
25480,0.32,Ideal,E,VS1,59.5,57.0,4.45,4.49,2.66,657
10251,1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,7903
2088,1.16,Ideal,G,VS2,62.5,55.0,6.75,6.69,4.2,8061
8247,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,776
10584,1.02,Premium,G,VS2,62.7,58.0,6.44,6.36,4.01,5506
17695,1.0,Very Good,E,VVS2,59.1,58.0,6.5,6.57,3.86,9815
14936,0.3,Ideal,E,VS1,60.6,56.0,4.35,4.36,2.64,735
17462,0.3,Ideal,E,VS2,60.6,59.0,4.3,4.34,2.62,603
23440,0.51,Ideal,G,VVS1,60.5,59.0,5.16,5.19,3.13,1893
15022,1.08,Ideal,D,VS1,61.1,56.0,6.59,6.63,4.04,9545
25985,1.52,Very Good,D,SI1,62.0,58.0,7.37,7.4,4.58,11595
18229,0.77,Premium,I,VS2,61.6,58.0,5.92,5.96,3.66,2275
13495,0.5,Premium,F,VS1,60.6,59.0,5.19,5.14,3.13,1764
1229,1.09,Ideal,G,VS2,61.2,56.0,6.62,6.64,4.06,7357
13031,0.3,Ideal,E,VS2,61.8,57.0,4.28,4.3,2.65,603
8545,0.72,Good,F,SI1,63.6,55.0,5.71,5.64,3.61,2421
26859,0.3,Very Good,G,VS1,63.3,56.0,4.31,4.28,2.72,725
12881,1.06,Very Good,G,IF,61.2,57.0,6.52,6.56,4.0,8415
11146,0.91,Premium,G,SI1,62.2,59.0,6.15,6.19,3.84,4045
13416,0.33,Ideal,E,IF,62.1,55.0,4.43,4.46,2.76,1289
7082,0.31,Ideal,D,SI1,61.5,55.0,4.38,4.4,2.7,692
3988,1.51,Good,H,VS1,58.2,58.0,7.49,7.56,4.38,10819
19743,0.8,Premium,H,SI1,62.5,55.0,5.97,5.93,3.72,2553
23319,0.32,Ideal,G,SI2,63.0,56.0,4.35,4.32,2.73,540
24157,1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,4525
26235,0.71,Ideal,H,SI1,62.0,57.0,5.73,5.76,3.56,2368
2875,0.73,Ideal,G,VS2,60.9,57.0,5.8,5.86,3.55,3307
9655,1.06,Premium,D,SI1,61.1,59.0,6.63,6.56,4.03,6352
16900,1.7,Premium,I,VVS2,61.7,57.4,7.62,7.67,4.71,13127
18050,0.61,Very Good,F,VS2,61.8,56.0,5.42,5.46,3.36,1989
8402,0.3,Premium,E,SI1,60.6,58.0,4.34,4.3,2.62,675
20927,0.3,Ideal,F,IF,62.1,55.0,4.32,4.35,2.69,886
9011,0.7,Ideal,H,VS2,61.9,56.0,5.68,5.73,3.53,3656
2739,0.5,Very Good,G,VVS2,62.9,55.0,5.05,5.09,3.19,1904
11032,0.33,Premium,H,VS1,59.2,58.0,4.5,4.55,2.68,579
12075,1.02,Premium,G,SI2,61.8,58.0,6.47,6.4,3.98,3496
4969,0.35,Ideal,F,VS2,61.4,55.0,4.6,4.55,2.81,906
15494,0.72,Ideal,E,SI1,,55.0,5.77,5.84,3.53,2869
25840,1.14,Ideal,F,VVS2,61.4,57.0,6.76,6.72,4.14,9070
15470,0.41,Premium,G,VS1,61.5,58.0,4.8,4.76,2.94,961
15425,1.01,Very Good,E,VS2,63.0,60.0,6.32,6.35,3.99,6221
9583,0.31,Ideal,D,VS2,61.3,57.0,4.36,4.41,2.69,621
8820,0.31,Premium,D,SI1,61.4,58.0,4.39,4.34,2.68,732
13703,1.23,Ideal,I,SI2,61.8,55.0,6.87,6.91,4.26,5820
1403,0.4,Premium,D,VS1,60.9,58.0,4.78,4.81,2.92,1123
19944,0.3,Very Good,H,VVS1,63.1,54.0,4.34,4.28,2.72,819
25049,0.56,Ideal,J,VS2,61.7,54.0,5.31,5.36,3.29,1094
23154,0.73,Ideal,E,SI2,61.0,57.0,5.81,5.87,3.56,2434
14124,0.75,Ideal,E,SI1,61.5,56.0,5.88,5.84,3.6,2652
17401,0.9,Premium,I,VVS2,60.9,59.0,6.25,6.22,3.8,3730
2373,1.17,Premium,F,SI2,62.5,57.0,6.8,6.71,4.22,4259
26739,0.51,Ideal,H,SI1,61.7,55.0,5.12,5.16,3.17,1354
13004,1.01,Good,D,SI2,63.6,56.0,6.38,6.33,4.04,4805
19556,1.01,Good,E,VS2,65.6,55.0,6.16,6.22,4.06,5829
11052,1.01,Ideal,G,VVS1,61.1,56.0,6.51,6.49,3.97,8647
19578,0.77,Ideal,F,VS1,61.9,54.0,5.91,5.94,3.66,3750
23745,0.28,Ideal,H,VS2,,54.0,4.2,4.22,2.63,467
5167,0.35,Ideal,I,IF,62.5,55.0,4.54,4.52,2.83,945
20326,0.33,Ideal,F,VVS1,62.1,56.0,4.43,4.46,2.76,828
3323,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,2478
23221,1.02,Ideal,F,VS1,62.0,57.0,6.49,6.44,4.01,8637
8700,0.77,Ideal,J,VS2,61.9,54.0,5.89,5.94,3.66,2292
7347,0.34,Ideal,G,VS2,61.0,55.0,4.56,4.58,2.79,628
98,0.72,Very Good,I,SI1,63.2,57.0,5.71,5.75,3.62,2345
9107,0.57,Very Good,F,VS1,60.3,58.0,5.36,5.39,3.24,1871
4726,0.42,Ideal,G,SI1,62.0,54.0,4.85,4.82,3.0,799
26782,0.3,Very Good,D,SI2,63.0,55.0,4.25,4.26,2.68,447
9530,2.03,Ideal,I,SI1,62.9,57.0,8.06,8.02,5.06,15291
616,1.0,Ideal,F,VS1,61.9,57.0,6.41,6.39,3.96,7526
21810,0.52,Premium,F,SI1,59.5,59.0,5.31,5.24,3.14,1338
24106,1.15,Very Good,D,VS1,62.9,54.0,6.72,6.69,4.22,7978
26616,0.25,Very Good,F,VVS1,60.7,59.0,4.07,4.1,2.48,576
18948,0.4,Premium,H,VS1,62.6,58.0,4.68,4.71,2.94,807
22355,1.04,Very Good,I,SI1,62.0,57.0,6.47,6.5,4.02,4290
2120,1.99,Good,J,VS2,62.9,61.0,7.91,8.06,4.99,13338
11762,0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,1774
12061,0.73,Ideal,E,SI1,60.1,56.0,5.91,5.87,3.54,2661
6465,0.5,Premium,G,VS1,59.7,60.0,5.14,5.11,3.06,1746
3538,1.2,Good,J,VS2,63.7,58.0,6.61,6.68,4.23,4466
1210,1.78,Very Good,F,SI1,60.6,57.0,7.89,7.94,4.8,13659
22502,0.95,Very Good,E,SI1,62.8,59.0,6.21,6.25,3.91,4711
14331,1.01,Very Good,F,SI1,62.9,57.0,6.35,6.4,4.01,6075
14235,1.04,Good,H,I1,63.9,58.0,6.42,6.35,4.08,3261
3473,0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,2238
13682,0.42,Ideal,G,VS2,62.2,54.0,4.82,4.8,2.99,1087
19253,0.34,Ideal,E,SI2,61.3,55.0,4.49,4.52,2.76,454
23476,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,872
8359,0.9,Good,E,SI2,63.4,62.0,6.0,6.02,3.81,3139
20037,0.62,Very Good,H,IF,60.3,59.0,5.52,5.55,3.34,2367
12413,0.38,Ideal,G,SI1,61.3,56.0,4.63,4.67,2.85,666
11794,0.33,Very Good,D,SI1,60.0,59.0,4.47,4.5,2.69,608
9091,0.44,Ideal,F,SI1,61.0,57.0,4.89,4.91,2.99,810
21182,0.3,Good,E,VVS2,63.0,58.0,4.27,4.34,2.71,622
19432,0.59,Premium,E,VS2,62.5,56.0,5.4,5.36,3.36,2578
26458,1.01,Premium,G,SI2,61.9,60.0,6.37,6.33,3.93,4525
13981,0.54,Premium,G,VS1,61.1,59.0,5.2,5.24,3.19,1684
10710,1.01,Very Good,H,SI1,63.5,62.0,6.36,6.24,4.0,4513
3879,0.59,Very Good,I,VVS1,62.8,58.0,5.3,5.34,3.34,1709
1612,0.5,Ideal,H,VS2,60.3,55.0,5.16,5.21,3.13,1306
16654,1.0,Premium,F,SI1,61.2,58.0,6.4,6.44,3.93,5197
11105,0.9,Premium,F,SI2,62.7,58.0,6.16,6.09,3.84,3780
15373,2.01,Ideal,H,SI1,59.3,58.0,8.25,8.19,4.87,17403
9975,1.51,Fair,G,VS1,60.8,66.0,7.35,7.25,4.44,12948
11939,0.34,Ideal,E,VS2,62.6,57.0,4.47,4.45,2.79,956
4387,0.72,Premium,J,VS2,61.4,58.0,5.76,5.74,3.53,1944
11161,0.59,Good,I,VVS2,57.8,61.0,5.52,5.6,3.21,1427
4260,1.5,Very Good,G,SI2,63.1,57.0,7.29,7.25,4.59,9384
16681,0.31,Ideal,G,VS2,62.2,54.0,4.38,4.4,2.73,562
4152,0.32,Ideal,E,SI1,61.5,55.0,4.4,4.44,2.72,682
19335,0.9,Ideal,F,SI2,61.9,56.0,6.19,6.24,3.85,3796
6656,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,11003
13702,0.34,Ideal,H,VS2,61.2,55.0,4.49,4.53,2.76,517
4846,1.21,Ideal,H,VS2,62.4,59.0,6.81,6.79,4.24,7236
9473,0.7,Good,I,VS2,63.6,58.0,5.57,5.59,3.55,2010
11741,1.13,Good,G,I1,63.4,58.0,6.58,6.61,4.18,3127
24659,1.01,Very Good,E,SI1,59.5,57.0,6.56,6.62,3.92,5534
1839,1.07,Ideal,F,SI2,61.5,57.0,6.57,6.6,4.05,4678
19901,0.3,Ideal,F,VS2,62.5,53.3,4.28,4.31,2.69,601
22823,0.7,Very Good,H,VS2,62.1,55.0,5.66,5.71,3.53,2106
24999,1.01,Very Good,I,I1,63.1,57.0,6.39,6.35,4.02,2896
6810,0.54,Good,F,VS2,60.6,61.0,5.22,5.3,3.19,1563
19292,0.93,Very Good,G,SI1,62.3,58.0,6.2,6.29,3.9,4144
10487,0.33,Premium,E,SI1,61.1,58.0,4.47,4.43,2.72,743
3244,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,6543
16425,0.72,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2314
21318,1.52,Ideal,E,SI2,61.0,56.0,7.45,7.41,4.53,8299
12355,0.34,Ideal,D,SI1,62.0,55.0,4.53,4.5,2.8,750
6048,0.61,Ideal,E,VS1,61.3,54.0,5.53,5.5,3.38,3004
20454,0.41,Premium,E,SI1,60.2,60.0,4.82,4.78,2.89,969
22093,0.7,Good,I,VS2,57.5,62.0,5.81,5.78,3.33,2268
2931,0.34,Premium,H,VS2,61.3,60.0,4.47,4.53,2.76,537
